"s.reg","year","trophicGroup","region","stemp","btemp","wtcpue.sum","trophicLevel.region.wmean","trophicLevel.sum","trophicLevel.wmean","trophicLevel.se.squareSum","nSpp.perGroup.perYear","nSpp.perGroup"
"shelf",1988,"(4.5,4.75]","DFO_ScotianShelf",14.85,3.87,0.0667211329,4.1333947068413,4.54,4.54,0,1,2
"shelf",1988,"unknown","DFO_ScotianShelf",13.985442246343,4.85588122228058,15.3272481209275,4.1333947068413,0,NA,0,17,196
"shelf",1988,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1989,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1989,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1989,"(3,3.25]","DFO_ScotianShelf",13.0744889861045,4.23950275195316,7.35569164152661,4.09014848629514,15.9,3.18722353115304,0.1799,5,23
"shelf",1989,"(3.25,3.5]","DFO_ScotianShelf",13.7536981922399,5.60322065145503,6.77998482999444,4.09014848629514,48.05,3.37414488523739,1.6364,14,46
"shelf",1989,"(3.5,3.75]","DFO_ScotianShelf",13.1511694604805,5.97902900205166,17.6423210888561,4.09014848629514,33.05,3.62972454847141,1.2087,9,26
"shelf",1989,"(3.75,4]","DFO_ScotianShelf",14.7495510185185,6.25915555555556,8.03942372552012,4.09014848629514,23.43,3.95780500591733,1.0977,6,18
"shelf",1989,"(4,4.25]","DFO_ScotianShelf",11.7093940534131,5.33500261299914,134.667337547041,4.09014848629514,24.79,4.082450258458,0.6943,6,22
"shelf",1989,"(4.25,4.5]","DFO_ScotianShelf",12.9324298870937,6.45828240504535,84.2450644376415,4.09014848629514,30.71,4.34778041476574,1.2933,7,16
"shelf",1989,"(4.5,4.75]","DFO_ScotianShelf",13.225,5.04,0.0345109308103448,4.09014848629514,4.54,4.54,0,1,2
"shelf",1989,"unknown","DFO_ScotianShelf",13.5283521634615,5.19357612179487,15.2636990877098,4.09014848629514,0,NA,0,13,196
"shelf",1989,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1990,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1990,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1990,"(3,3.25]","DFO_ScotianShelf",12.8955385185185,4.976315,5.33707218629491,4.15501090055692,15.9,3.19800954933626,0.1799,5,23
"shelf",1990,"(3.25,3.5]","DFO_ScotianShelf",13.4811174211672,5.61632917995902,4.27527829989519,4.15501090055692,47.93,3.37211762355071,1.6829,14,46
"shelf",1990,"(3.5,3.75]","DFO_ScotianShelf",13.2329440389387,6.30236782692178,11.0132876807201,4.15501090055692,36.61,3.62675293372878,1.3348,10,26
"shelf",1990,"(3.75,4]","DFO_ScotianShelf",13.37228773346,6.41876730769231,7.83284325861479,4.15501090055692,19.59,3.96958142722116,1.0248,5,18
"shelf",1990,"(4,4.25]","DFO_ScotianShelf",12.9228468430226,5.13739033845834,71.76113204538,4.15501090055692,16.56,4.06643636548642,0.1418,4,22
"shelf",1990,"(4.25,4.5]","DFO_ScotianShelf",13.6781248356957,5.98187002641079,118.641678961072,4.15501090055692,35,4.34112743220968,1.3158,8,16
"shelf",1990,"(4.5,4.75]","DFO_ScotianShelf",10.0425,6.6425,0,4.15501090055692,4.54,NA,0,1,2
"shelf",1990,"unknown","DFO_ScotianShelf",14.3018655626957,4.9315034440473,12.7777919834889,4.15501090055692,0,NA,0,17,196
"shelf",1990,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1991,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1991,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1991,"(3,3.25]","DFO_ScotianShelf",14.4472852051282,3.89909531623932,8.94940477646714,4.08357269302767,15.9,3.18787985318194,0.1799,5,23
"shelf",1991,"(3.25,3.5]","DFO_ScotianShelf",13.770950173873,4.96212128462496,11.9878664220362,4.08357269302767,44.7,3.38572104616343,1.6384,13,46
"shelf",1991,"(3.5,3.75]","DFO_ScotianShelf",13.3219626932673,7.09295594346091,14.2432319307602,4.08357269302767,33.08,3.62480104786088,1.0167,9,26
"shelf",1991,"(3.75,4]","DFO_ScotianShelf",13.8189681584755,6.37394037008743,9.1658140769408,4.08357269302767,27.32,3.94808402897372,1.0977,7,18
"shelf",1991,"(4,4.25]","DFO_ScotianShelf",13.7371339438198,5.26573712650647,69.9323848145166,4.08357269302767,16.56,4.05926717633097,0.1418,4,22
"shelf",1991,"(4.25,4.5]","DFO_ScotianShelf",13.3621906410812,5.89013346344566,96.324954223947,4.08357269302767,35,4.35193949105796,1.3158,8,16
"shelf",1991,"(4.5,4.75]","DFO_ScotianShelf",14.74375,4.655,0.0158802177931034,4.08357269302767,4.54,4.54,0,1,2
"shelf",1991,"unknown","DFO_ScotianShelf",14.7731143729422,3.71067561827363,18.095722411834,4.08357269302767,0,NA,0,17,196
"shelf",1991,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1992,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1992,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1992,"(3,3.25]","DFO_ScotianShelf",10.9682471380471,3.68136858164983,3.71918753881222,4.13448980774815,15.9,3.17002651528054,0.1799,5,23
"shelf",1992,"(3.25,3.5]","DFO_ScotianShelf",10.8321828027297,4.78353759319384,6.61247381927852,4.13448980774815,48.05,3.36684468801104,1.6928,14,46
"shelf",1992,"(3.5,3.75]","DFO_ScotianShelf",10.298931347684,5.91916530974709,15.8573839985769,4.13448980774815,36.83,3.62888690816825,1.3531,10,26
"shelf",1992,"(3.75,4]","DFO_ScotianShelf",11.2493369336039,6.26552571905955,19.131108212119,4.13448980774815,27.24,3.9763156352949,1.1653,7,18
"shelf",1992,"(4,4.25]","DFO_ScotianShelf",11.1028047415887,4.85897623142108,45.0984103833258,4.13448980774815,24.87,4.06367105109477,0.6943,6,22
"shelf",1992,"(4.25,4.5]","DFO_ScotianShelf",11.1453002232143,5.80455305607091,98.3161508036708,4.13448980774815,35.1,4.36741647155608,1.3717,8,16
"shelf",1992,"(4.5,4.75]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1992,"unknown","DFO_ScotianShelf",11.3299469509549,4.72102927517361,9.38959364310694,4.13448980774815,0,NA,0.1089,16,196
"shelf",1992,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1993,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1993,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1993,"(3,3.25]","DFO_ScotianShelf",12.98469084112,5.07892675268181,5.86299816620898,4.17702661277049,18.95,3.18124572652678,0.224,6,23
"shelf",1993,"(3.25,3.5]","DFO_ScotianShelf",13.0615158301351,5.20955078971023,6.12843622125611,4.17702661277049,58.25,3.36955556533323,2.429,17,46
"shelf",1993,"(3.5,3.75]","DFO_ScotianShelf",12.9352518531237,6.80474827756475,11.0605602938299,4.17702661277049,47.83,3.63077528364611,1.9152,13,26
"shelf",1993,"(3.75,4]","DFO_ScotianShelf",12.2395427059713,7.59521527777778,13.2207880102652,4.17702661277049,27.32,3.97681135567082,1.0977,7,18
"shelf",1993,"(4,4.25]","DFO_ScotianShelf",12.79728655607,6.15594600974723,48.3371192273286,4.17702661277049,32.97,4.08136271581758,1.4793,8,22
"shelf",1993,"(4.25,4.5]","DFO_ScotianShelf",12.6637026098232,6.6574141035582,139.077804969505,4.17702661277049,35.21,4.35028681782174,1.8862,8,16
"shelf",1993,"(4.5,4.75]","DFO_ScotianShelf",12.874,5.391,0.008578431375,4.17702661277049,4.54,4.54,0,1,2
"shelf",1993,"unknown","DFO_ScotianShelf",13.0029622461386,4.73459464108876,9.97184508987222,4.17702661277049,0,NA,0,15,196
"shelf",1993,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1994,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1994,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1994,"(3,3.25]","DFO_ScotianShelf",16.3782832304527,5.2361330365622,32.9899860462648,3.9962023028818,15.9,3.15454839292995,0.1799,5,23
"shelf",1994,"(3.25,3.5]","DFO_ScotianShelf",15.7492480767977,6.40848527232453,29.7525150513555,3.9962023028818,51.5,3.3784896867,1.6277,15,46
"shelf",1994,"(3.5,3.75]","DFO_ScotianShelf",16.1544652256694,6.44817182072043,12.4699793986787,3.9962023028818,40.31,3.63711677335758,1.5163,11,26
"shelf",1994,"(3.75,4]","DFO_ScotianShelf",15.5972566289607,6.46838912448883,15.026763728566,3.9962023028818,23.48,3.97556098440422,1.0248,6,18
"shelf",1994,"(4,4.25]","DFO_ScotianShelf",15.7970302405173,6.82523964910658,37.5939160099045,3.9962023028818,33.09,4.06696638080219,1.4385,8,22
"shelf",1994,"(4.25,4.5]","DFO_ScotianShelf",15.3452729676219,7.6428263228626,130.405979555124,3.9962023028818,35,4.36637181036619,1.3158,8,16
"shelf",1994,"(4.5,4.75]","DFO_ScotianShelf",16.5638888888889,8.09444444444444,0,3.9962023028818,4.54,NA,0,1,2
"shelf",1994,"unknown","DFO_ScotianShelf",15.4377585609647,6.3606258698092,7.90906295105857,3.9962023028818,0,NA,0,15,196
"shelf",1994,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1995,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1995,"(2.75,3]","DFO_ScotianShelf",13.5,4.88,0.0002068558,4.03484110988788,3,3,0,1,7
"shelf",1995,"(3,3.25]","DFO_ScotianShelf",12.7730986307945,4.58655868521325,15.3702787845817,4.03484110988788,15.9,3.19650439359073,0.1799,5,23
"shelf",1995,"(3.25,3.5]","DFO_ScotianShelf",12.9395032574248,5.05577316730111,26.3017701046582,4.03484110988788,68.49,3.36253587892087,2.4978,20,46
"shelf",1995,"(3.5,3.75]","DFO_ScotianShelf",12.8530108740625,6.45870670756284,12.6807115203712,4.03484110988788,55.04,3.64429920889297,2.1105,15,26
"shelf",1995,"(3.75,4]","DFO_ScotianShelf",13.4525905924904,5.53482748319403,7.27797860748875,4.03484110988788,35.19,3.95921674568953,1.7098,9,18
"shelf",1995,"(4,4.25]","DFO_ScotianShelf",13.1794388297674,6.63490385427934,46.6395938455658,4.03484110988788,41.26,4.06359582336979,1.9009,10,22
"shelf",1995,"(4.25,4.5]","DFO_ScotianShelf",12.3254435796838,7.04273216921632,107.311101324148,4.03484110988788,35,4.35790771133872,1.3158,8,16
"shelf",1995,"(4.5,4.75]","DFO_ScotianShelf",12.8325490196078,6.33700980392157,0.121746763788889,4.03484110988788,4.54,4.54,0,1,2
"shelf",1995,"unknown","DFO_ScotianShelf",12.9627188093052,5.09593800751017,11.6315718539665,4.03484110988788,0,NA,0,22,196
"shelf",1995,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1996,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1996,"(2.75,3]","DFO_ScotianShelf",14.77,3.53666666666667,0.00109547589655172,4.09141740987413,3,3,0,1,7
"shelf",1996,"(3,3.25]","DFO_ScotianShelf",13.3063320306237,3.8361928634637,12.2090569719526,4.09141740987413,19.03,3.19658420997111,0.3024,6,23
"shelf",1996,"(3.25,3.5]","DFO_ScotianShelf",13.3801757849485,5.09012204235214,22.5317960780747,4.09141740987413,68.59,3.37229647372869,2.7426,20,46
"shelf",1996,"(3.5,3.75]","DFO_ScotianShelf",12.7621159103242,6.42153744234161,15.0720049600371,4.09141740987413,54.9,3.63234638984434,2.1396,15,26
"shelf",1996,"(3.75,4]","DFO_ScotianShelf",13.4325461760462,5.81059359467693,5.79119581055083,4.09141740987413,35.08,3.95386699495462,1.5749,9,18
"shelf",1996,"(4,4.25]","DFO_ScotianShelf",13.9671037657274,5.93195701532873,62.9069283560105,4.09141740987413,45.43,4.05430544568951,2.053,11,22
"shelf",1996,"(4.25,4.5]","DFO_ScotianShelf",12.6629990635168,7.08349860320627,138.203538935162,4.09141740987413,39.5,4.36021094477139,1.7254,9,16
"shelf",1996,"(4.5,4.75]","DFO_ScotianShelf",13.3642307692308,7.47333333333333,0.0696086882011494,4.09141740987413,9.11,4.54301925627959,0,2,2
"shelf",1996,"unknown","DFO_ScotianShelf",13.4540575198419,5.78903493389997,13.8822338926529,4.09141740987413,0,NA,0,23,196
"shelf",1996,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1997,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1997,"(2.75,3]","DFO_ScotianShelf",13.54,5.55,0.000342868344827586,4.09336494186346,3,3,0,1,7
"shelf",1997,"(3,3.25]","DFO_ScotianShelf",13.9405550425655,5.48819530932031,7.29880179438688,4.09336494186346,19.15,3.19591395099186,0.4008,6,23
"shelf",1997,"(3.25,3.5]","DFO_ScotianShelf",14.2145474261244,5.54891426044527,6.3267647312182,4.09336494186346,61.54,3.38212742745725,2.1193,18,46
"shelf",1997,"(3.5,3.75]","DFO_ScotianShelf",14.0149717089863,6.19064058067095,12.0324098915253,4.09336494186346,54.8,3.62860519498582,2.357,15,26
"shelf",1997,"(3.75,4]","DFO_ScotianShelf",14.9799239580647,6.17234824086273,13.2085399062203,4.09336494186346,35.14,3.952405380345,1.5602,9,18
"shelf",1997,"(4,4.25]","DFO_ScotianShelf",14.3157456975843,6.3201472089279,37.2428417918457,4.09336494186346,37.21,4.05933064497814,1.4468,9,22
"shelf",1997,"(4.25,4.5]","DFO_ScotianShelf",13.7197613315395,6.38612756919355,74.1286728513709,4.09336494186346,30.71,4.35950619226279,1.2933,7,16
"shelf",1997,"(4.5,4.75]","DFO_ScotianShelf",13.8572727272727,7.28772727272727,0.0971939482413793,4.09336494186346,4.54,4.54,0,1,2
"shelf",1997,"unknown","DFO_ScotianShelf",13.7872573504563,4.79156593614362,19.1085962187566,4.09336494186346,0,NA,0.1089,19,196
"shelf",1997,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1998,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1998,"(2.75,3]","DFO_ScotianShelf",14.315,5.295,0.000598484833333333,3.91542825310303,3,3,0,1,7
"shelf",1998,"(3,3.25]","DFO_ScotianShelf",15.4750117795014,4.20389053641575,18.8430136936897,3.91542825310303,22.27,3.18599441415602,0.4624,7,23
"shelf",1998,"(3.25,3.5]","DFO_ScotianShelf",14.7196006764831,4.55439166455111,20.9666415589942,3.91542825310303,71.94,3.38315142254278,2.7567,21,46
"shelf",1998,"(3.5,3.75]","DFO_ScotianShelf",14.5078330189463,5.54745354579367,12.8881242880663,3.91542825310303,58.72,3.65396906704614,2.4758,16,26
"shelf",1998,"(3.75,4]","DFO_ScotianShelf",14.7717437553419,5.07244125534188,8.79557362231991,3.91542825310303,31.27,3.94315927818914,1.5073,8,18
"shelf",1998,"(4,4.25]","DFO_ScotianShelf",14.2727357509489,5.24196725195095,75.1731053965897,3.91542825310303,33.08,4.06055366257158,1.3568,8,22
"shelf",1998,"(4.25,4.5]","DFO_ScotianShelf",13.8616839359972,5.52737210922632,37.2242189035153,3.91542825310303,35,4.37363735611727,1.3158,8,16
"shelf",1998,"(4.5,4.75]","DFO_ScotianShelf",15.4966666666667,5.1665,0.104298281477778,3.91542825310303,4.54,4.54,0,1,2
"shelf",1998,"unknown","DFO_ScotianShelf",15.3289249011655,4.41585754399651,18.0540845898176,3.91542825310303,0,NA,0,19,196
"shelf",1998,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",1999,"(2.25,2.5]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",1999,"(2.75,3]","DFO_ScotianShelf",17.0575,6.435,0.0030713405,3.95418269849802,3,3,0,1,7
"shelf",1999,"(3,3.25]","DFO_ScotianShelf",16.8902422959756,5.54497322163433,16.2866055439441,3.95418269849802,15.9,3.19379357383777,0.1799,5,23
"shelf",1999,"(3.25,3.5]","DFO_ScotianShelf",16.4013660300926,6.09386106564153,49.3603430874463,3.95418269849802,68.43,3.38302252998892,2.5513,20,46
"shelf",1999,"(3.5,3.75]","DFO_ScotianShelf",16.0241894865589,7.05691289285141,12.4674014472714,3.95418269849802,58.61,3.64322096157461,2.0687,16,26
"shelf",1999,"(3.75,4]","DFO_ScotianShelf",16.4446241325435,6.94627789759221,7.38608433264491,3.95418269849802,35.19,3.91559882055965,1.7098,9,18
"shelf",1999,"(4,4.25]","DFO_ScotianShelf",16.2801998843308,7.30557554475213,62.135922253286,3.95418269849802,28.75,4.05863528212338,0.8155,7,22
"shelf",1999,"(4.25,4.5]","DFO_ScotianShelf",15.5369907988315,7.23310438485602,92.4049153466211,3.95418269849802,30.71,4.3677266141447,1.2933,7,16
"shelf",1999,"(4.5,4.75]","DFO_ScotianShelf",16.1961666666667,6.60155555555556,0.0757652999972222,3.95418269849802,4.54,4.54,0,1,2
"shelf",1999,"unknown","DFO_ScotianShelf",16.3664008140131,5.84639328334032,27.6868025891196,3.95418269849802,0,NA,0,34,196
"shelf",1999,NA,"DFO_ScotianShelf",17.53,4.59,0.00333333333333333,3.95418269849802,2,2,0,1,1
"shelf",2000,"(2.25,2.5]","DFO_ScotianShelf",15.7962335164835,4.30215476190476,0.549745890205747,4.05747395473125,2.4,2.4,0.0441,1,1
"shelf",2000,"(2.75,3]","DFO_ScotianShelf",15.51,7.055,0.000104849344827586,4.05747395473125,3,3,0,1,7
"shelf",2000,"(3,3.25]","DFO_ScotianShelf",15.5693623776224,5.33031058016058,15.3491359877784,4.05747395473125,19.03,3.19700702453693,0.3024,6,23
"shelf",2000,"(3.25,3.5]","DFO_ScotianShelf",15.1416775850551,6.08455253338888,16.3313510258635,4.05747395473125,65.07,3.38384221758679,2.3778,19,46
"shelf",2000,"(3.5,3.75]","DFO_ScotianShelf",14.5465743925222,7.35165556135333,10.3727428793809,4.05747395473125,51.49,3.63771659801611,1.7325,14,26
"shelf",2000,"(3.75,4]","DFO_ScotianShelf",14.6338007738095,6.84864511904762,5.75454378193123,4.05747395473125,38.97,3.95062505079126,1.7459,10,18
"shelf",2000,"(4,4.25]","DFO_ScotianShelf",14.6785860192236,6.8222065560536,47.4786199745684,4.05747395473125,37.25,4.04836340485433,1.8609,9,22
"shelf",2000,"(4.25,4.5]","DFO_ScotianShelf",14.1703936351954,7.90770958134109,97.2654419550183,4.05747395473125,35,4.37098643420262,1.3158,8,16
"shelf",2000,"(4.5,4.75]","DFO_ScotianShelf",15.0702564102564,6.94115384615385,0.0571346279515599,4.05747395473125,4.54,4.54,0,1,2
"shelf",2000,"unknown","DFO_ScotianShelf",15.139300600757,5.97482082868719,36.4409172009621,4.05747395473125,0,NA,0,31,196
"shelf",2000,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",2001,"(2.25,2.5]","DFO_ScotianShelf",14.7680441176471,3.89879166666667,0.623017704375144,4.06399024675803,2.4,2.4,0.0441,1,1
"shelf",2001,"(2.75,3]","DFO_ScotianShelf",13.455,6.6,0.000308581517241379,4.06399024675803,3,3,0,1,7
"shelf",2001,"(3,3.25]","DFO_ScotianShelf",14.761380952381,4.67093127204586,14.4313316686958,4.06399024675803,19.13,3.19730421783935,0.2088,6,23
"shelf",2001,"(3.25,3.5]","DFO_ScotianShelf",14.602312274531,4.81250061628187,31.0397757029579,4.06399024675803,61.64,3.39071270157204,2.3641,18,46
"shelf",2001,"(3.5,3.75]","DFO_ScotianShelf",13.3741700125906,5.94300568192077,9.48504210464406,4.06399024675803,51.41,3.64823351385258,2.1346,14,26
"shelf",2001,"(3.75,4]","DFO_ScotianShelf",14.7120900505051,4.89818189393939,4.8983112992796,4.06399024675803,38.97,3.947883100164,1.7459,10,18
"shelf",2001,"(4,4.25]","DFO_ScotianShelf",14.3211324890544,5.22861897219902,58.0077851342178,4.06399024675803,33.08,4.05180335938907,1.3568,8,22
"shelf",2001,"(4.25,4.5]","DFO_ScotianShelf",13.3264007288922,6.69405337589879,131.938651845875,4.06399024675803,35.11,4.36441615698733,1.7029,8,16
"shelf",2001,"(4.5,4.75]","DFO_ScotianShelf",14.6966666666667,6.11507575757576,0.0508079283563218,4.06399024675803,4.54,4.54,0,1,2
"shelf",2001,"unknown","DFO_ScotianShelf",14.7350341505605,4.72380738544283,36.4457177652877,4.06399024675803,0,NA,0,30,196
"shelf",2001,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",2002,"(2.25,2.5]","DFO_ScotianShelf",13.9326442307692,3.75781517094017,0.514913336901852,4.21115694071506,2.4,2.4,0.0441,1,1
"shelf",2002,"(2.75,3]","DFO_ScotianShelf",14.21,6.7875,0.000692467033333333,4.21115694071506,6,3,0,2,7
"shelf",2002,"(3,3.25]","DFO_ScotianShelf",14.3047743450993,4.98087063075813,14.1251513767227,4.21115694071506,15.9,3.19521497346593,0.1799,5,23
"shelf",2002,"(3.25,3.5]","DFO_ScotianShelf",13.8843452161639,5.50114802766898,22.0338298395838,4.21115694071506,71.78,3.37997262098628,2.7094,21,46
"shelf",2002,"(3.5,3.75]","DFO_ScotianShelf",13.6696488628215,5.86650312669583,11.0238471642177,4.21115694071506,51.46,3.64388504482703,1.7889,14,26
"shelf",2002,"(3.75,4]","DFO_ScotianShelf",13.9097533920555,6.54935419923441,5.85879216441361,4.21115694071506,31.27,3.95075223471429,1.5073,8,18
"shelf",2002,"(4,4.25]","DFO_ScotianShelf",13.8078678346507,6.3246357159348,53.5800597069112,4.21115694071506,28.88,4.05178930913914,0.8239,7,22
"shelf",2002,"(4.25,4.5]","DFO_ScotianShelf",13.3751835870495,7.24654392369462,321.26578005032,4.21115694071506,39.5,4.3664573252424,1.7254,9,16
"shelf",2002,"(4.5,4.75]","DFO_ScotianShelf",13.4171568627451,7.33421568627451,0.0709738673222222,4.21115694071506,4.54,4.54,0,1,2
"shelf",2002,"unknown","DFO_ScotianShelf",13.9334234454476,5.53693731880389,24.5312864498023,4.21115694071506,0,NA,0,39,196
"shelf",2002,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",2003,"(2.25,2.5]","DFO_ScotianShelf",15.1873481481481,2.72070925925926,1.97585585340102,3.94149682097259,2.4,2.4,0.0441,1,1
"shelf",2003,"(2.75,3]","DFO_ScotianShelf",16.4528333333333,7.14233333333333,0.00973823028333333,3.94149682097259,6,3,0,2,7
"shelf",2003,"(3,3.25]","DFO_ScotianShelf",16.257231807345,4.07049970790704,12.9079662049802,3.94149682097259,25.34,3.19422938873615,0.5909,8,23
"shelf",2003,"(3.25,3.5]","DFO_ScotianShelf",15.7848662220991,5.04148939186365,18.1610186607701,3.94149682097259,71.84,3.38449032932524,3.0007,21,46
"shelf",2003,"(3.5,3.75]","DFO_ScotianShelf",14.4413557610465,6.63085613491179,12.1850060242974,3.94149682097259,47.72,3.64794672383206,1.7569,13,26
"shelf",2003,"(3.75,4]","DFO_ScotianShelf",15.9116289351852,6.13643736111111,6.52844620860759,3.94149682097259,31.27,3.95887635047093,1.5073,8,18
"shelf",2003,"(4,4.25]","DFO_ScotianShelf",15.3256446491228,6.05856418128655,81.5703826198146,3.94149682097259,33.05,4.0452136688731,1.328,8,22
"shelf",2003,"(4.25,4.5]","DFO_ScotianShelf",14.7713663968356,6.46752043330094,42.2190375976978,3.94149682097259,35,4.362858790813,1.3158,8,16
"shelf",2003,"(4.5,4.75]","DFO_ScotianShelf",15.9829761904762,6.03541666666667,0.0504268737902778,3.94149682097259,4.54,4.54,0,1,2
"shelf",2003,"unknown","DFO_ScotianShelf",15.9994438146123,4.5230986061331,25.9146351764744,3.94149682097259,0,NA,0,40,196
"shelf",2003,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",2004,"(2.25,2.5]","DFO_ScotianShelf",15.07375,1.85503205128205,0.161124564364943,3.97604451536048,2.4,2.4,0.0441,1,1
"shelf",2004,"(2.75,3]",NA,NA,NA,0,0,0,0,0,0,0
"shelf",2004,"(3,3.25]","DFO_ScotianShelf",14.9163939760814,3.88317467242977,11.3511488910402,3.97604451536048,22.21,3.19880281135017,0.2617,7,23
"shelf",2004,"(3.25,3.5]","DFO_ScotianShelf",14.5535443664322,4.76673975559163,68.2016434789711,3.97604451536048,54.97,3.38072958459895,1.8864,16,46
"shelf",2004,"(3.5,3.75]","DFO_ScotianShelf",12.7608279136441,5.66152185899612,11.5795056611704,3.97604451536048,40.37,3.64404066343462,1.4684,11,26
"shelf",2004,"(3.75,4]","DFO_ScotianShelf",14.5582106481481,5.00516628306878,18.7748988152372,3.97604451536048,35.19,3.96271146262804,1.7098,9,18
"shelf",2004,"(4,4.25]","DFO_ScotianShelf",14.0120393338797,4.53868665890269,33.4629824906635,3.97604451536048,24.74,4.05675912138422,0.7755,6,22
"shelf",2004,"(4.25,4.5]","DFO_ScotianShelf",13.1390076608421,5.43002279356187,128.090633839304,3.97604451536048,30.71,4.3744681556037,1.2933,7,16
"shelf",2004,"(4.5,4.75]","DFO_ScotianShelf",15.105,5.20192307692308,0.066426507862069,3.97604451536048,4.54,4.54,0,1,2
"shelf",2004,"unknown","DFO_ScotianShelf",13.9731247194852,3.87296343128738,25.4909317806106,3.97604451536048,0,NA,0.1089,30,196
"shelf",2004,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",2005,"(2.25,2.5]","DFO_ScotianShelf",10.20125,3.955,1.16426157348019,4.04242806756506,2.4,2.4,0.0441,1,1
"shelf",2005,"(2.75,3]","DFO_ScotianShelf",NA,NA,0.00025,4.04242806756506,3,3,0,1,7
"shelf",2005,"(3,3.25]","DFO_ScotianShelf",11.2153125,6.7171875,10.5119675796787,4.04242806756506,15.9,3.19218624321106,0.1799,5,23
"shelf",2005,"(3.25,3.5]","DFO_ScotianShelf",11.2160277777778,7.02891666666667,16.0493929996595,4.04242806756506,61.49,3.38643653331795,2.3138,18,46
"shelf",2005,"(3.5,3.75]","DFO_ScotianShelf",10.94525,7.61651700680272,17.5553752009317,4.04242806756506,58.67,3.64031813662938,2.1842,16,26
"shelf",2005,"(3.75,4]","DFO_ScotianShelf",11.23565,7.399775,7.24994235562889,4.04242806756506,35.19,3.96316908254661,1.7098,9,18
"shelf",2005,"(4,4.25]","DFO_ScotianShelf",11.0176785714286,7.70045238095238,56.7757630293902,4.04242806756506,28.75,4.04846026536887,0.8155,7,22
"shelf",2005,"(4.25,4.5]","DFO_ScotianShelf",11.4921180555556,7.28104166666667,89.2942958065514,4.04242806756506,39.49,4.36306396222267,1.3942,9,16
"shelf",2005,"(4.5,4.75]","DFO_ScotianShelf",12.43,6.27,0.0780422812666667,4.04242806756506,4.54,4.54,0,1,2
"shelf",2005,"unknown","DFO_ScotianShelf",11.2937597222222,6.3023119047619,31.9207909603182,4.04242806756506,0,NA,0.1089,47,196
"shelf",2005,NA,NA,NA,NA,0,0,0,0,0,0,0
"shelf",2006,"(2.25,2.5]","DFO_ScotianShelf",17.0652976190476,3.47279761904762,0.543627508684722,4.03146898229691,2.4,2.4,0.0441,1,1
"shelf",2006,"(2.75,3]","DFO_ScotianShelf",15.5416666666667,5.03,0.000574401466666667,4.03146898229691,6,3,0,2,7
"shelf",2006,"(3,3.25]","DFO_ScotianShelf",15.597437050306,5.97253745708315,11.0596074843742,4.03146898229691,15.9,3.1933683198361,0.1799,5,23
"shelf",2006,"(3.25,3.5]","DFO_ScotianShelf",15.6874034755869,6.21396471745847,19.6756800799297,4.03146898229691,68.21,3.38653448836702,2.7633,20,46
"shelf",2006,"(3.5,3.75]","DFO_ScotianShelf",14.3803561881417,7.86347238150762,16.0201992404036,4.03146898229691,51.25,3.64598016317763,1.9453,14,26
